ESTADO,MÊS,PRODUTO,REGIÃO,PREÇO PONDERADO POR MÊS,PREÇO MÁXIMO PONDERADO,PREÇO MÍNIMO PONDERADO
TOCANTINS,2019-07-31,GLP,NORTE,79.17083027859238,85.2272727272727,73.75183284457478
AMAPA,2019-03-31,GASOLINA COMUM,NORTE,3.9669167291822953,4.417449362340585,3.7164516129032257
BAHIA,2019-02-28,ETANOL HIDRATADO,NORDESTE,3.370069783549783,3.5470656926406927,3.154073225108225
DISTRITO FEDERAL,2019-06-30,ÓLEO DIESEL,CENTRO OESTE,3.7274000000000003,3.9850000000000003,3.396666666666667
PARAIBA,2019-08-31,ÓLEO DIESEL S10,NORDESTE,3.584122807017544,3.750105263157895,3.468736842105263
SAO PAULO,2019-04-30,ÓLEO DIESEL,SUDESTE,3.454021616602067,3.6316711724806185,3.3026449854651174
SERGIPE,2018-12-31,GNV,NORDESTE,3.649,3.649,3.649
ALAGOAS,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.360366623021069,3.5651142721104634,3.2072821092727053
ALAGOAS,2019-03-31,GASOLINA COMUM,NORDESTE,4.465378747628083,4.710964705882352,4.318658633776091
ALAGOAS,2019-06-30,ÓLEO DIESEL S10,NORDESTE,3.8806640316205527,4.027392226613966,3.763578524374177
DISTRITO FEDERAL,2019-02-28,GNV,CENTRO OESTE,0.8225,0.8225,0.8225
MINAS GERAIS,2019-03-31,ÓLEO DIESEL,SUDESTE,3.599300749877978,3.746571445474849,3.481978184023309
PARAIBA,2019-07-31,GNV,NORDESTE,3.689365591397849,3.6990430107526877,3.6802939068100353
PIAUI,2019-08-31,GLP,NORDESTE,67.47005882352941,68.20588235294117,65.58029411764706
RIO DE JANEIRO,2019-01-31,ÓLEO DIESEL,SUDESTE,3.474018945212493,3.6538472862263176,3.3036867639528924
RIO GRANDE DO SUL,2019-05-31,ETANOL HIDRATADO,SUL,4.246001890989989,4.465816462736374,4.04169050797182
SERGIPE,2019-02-28,GLP,NORDESTE,68.98357554945055,74.29395604395606,64.8489010989011
SERGIPE,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.7981809598741147,3.9215940204563338,3.6379291896144768
ACRE,2019-04-30,ÓLEO DIESEL S10,NORTE,4.50142126126126,4.796913513513513,4.347908108108109
RONDONIA,2019-02-28,GASOLINA COMUM,NORTE,4.354926488095237,4.617720238095238,4.189147916666666
SERGIPE,2019-07-31,GLP,NORDESTE,69.09298635235731,73.34739454094293,65.09801488833747
AMAPA,2019-05-31,GLP,NORTE,78.44938064516128,82.53548387096774,73.67096774193548
GOIAS,2019-07-31,ÓLEO DIESEL,CENTRO OESTE,3.564833513468573,3.7188610741602917,3.4284997505819756
MINAS GERAIS,2018-12-31,ÓLEO DIESEL S10,SUDESTE,3.5676504424778765,3.762732300884955,3.4032699115044247
PARAIBA,2019-08-31,GASOLINA COMUM,NORDESTE,4.368516129032257,4.452806451612903,4.077822580645162
SANTA CATARINA,2018-12-31,GNV,SUL,2.932533333333333,2.9458666666666664,2.9190666666666667
SAO PAULO,2019-07-31,ÓLEO DIESEL,SUDESTE,3.437680665147698,3.635075612583443,3.269392077387377
TOCANTINS,2019-05-31,ÓLEO DIESEL S10,NORTE,3.6745470910138245,3.946233870967742,3.474863335253456
MATO GROSSO,2019-03-31,ÓLEO DIESEL S10,CENTRO OESTE,3.9654967579834652,4.154071729615822,3.7606676933052356
RONDONIA,2019-03-31,GASOLINA COMUM,NORTE,4.465175610491408,4.662808109737713,4.353230780826047
RORAIMA,2019-01-31,ETANOL HIDRATADO,NORTE,3.8728064516129033,3.9193548387096775,3.828709677419355
SANTA CATARINA,2019-04-30,ÓLEO DIESEL S10,SUL,3.5834978821362804,3.754663873542051,3.4093532535297726
ACRE,2019-05-31,ETANOL HIDRATADO,NORTE,3.971981921304502,4.170191421481745,3.695870258773484
ALAGOAS,2018-12-31,GLP,NORDESTE,66.34611538461539,68.46153846153845,65.38461538461539
AMAPA,2019-02-28,ÓLEO DIESEL S10,NORTE,4.604032271944923,4.82986230636833,4.27026678141136
MATO GROSSO DO SUL,2018-12-31,ÓLEO DIESEL,CENTRO OESTE,3.4686101694915257,3.7024237288135593,3.27664406779661
MATO GROSSO DO SUL,2019-05-31,GLP,CENTRO OESTE,71.81661346619377,83.53937960930023,62.967263412711816
MINAS GERAIS,2019-05-31,GLP,SUDESTE,69.6197462475832,75.0675498626234,64.6617590566806
PARAIBA,2019-03-31,GASOLINA COMUM,NORDESTE,4.032487302676733,4.206598146877145,3.917981468771448
PIAUI,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.6829227865477008,3.757713795470144,3.5450156142759095
RIO GRANDE DO NORTE,2019-01-31,GASOLINA COMUM,NORDESTE,4.180822529441884,4.294364464925755,4.090225294418842
SERGIPE,2019-01-31,ÓLEO DIESEL,NORDESTE,3.3426246608381067,3.4714320168827255,3.2158025324088033
SERGIPE,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.600497264667044,3.740035653650254,3.432372382569326
TOCANTINS,2019-01-31,GASOLINA COMUM,NORTE,4.502424964936886,4.846421458625526,4.332059607293128
AMAPA,2019-04-30,ETANOL HIDRATADO,NORTE,2.181,2.2043333333333335,2.1576666666666666
MINAS GERAIS,2019-04-30,GASOLINA COMUM,SUDESTE,4.770106264896152,4.924059459766203,4.615886289864943
MINAS GERAIS,2019-08-31,GNV,SUDESTE,3.6206666666666667,3.6206666666666667,3.6206666666666667
PARA,2019-01-31,GASOLINA COMUM,NORTE,4.541384248863573,4.71227241360425,4.383803987074867
RIO DE JANEIRO,2018-12-31,GASOLINA COMUM,SUDESTE,4.824514354066985,5.019684210526316,4.6237081339712915
ALAGOAS,2019-07-31,GASOLINA COMUM,NORDESTE,4.641751071509136,4.893721858786375,4.336311188811189
BAHIA,2019-05-31,GLP,NORDESTE,62.48208557798403,66.58262478094372,58.90913221263062
MATO GROSSO,2019-08-31,GASOLINA COMUM,CENTRO OESTE,4.447803797468355,4.517443037974684,4.347196202531645
PARAIBA,2019-05-31,ÓLEO DIESEL S10,NORDESTE,3.6850201334816464,3.835706562847608,3.56420978865406
PERNAMBUCO,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.5334343635861387,3.702025352199134,3.405519628004052
PIAUI,2018-12-31,GLP,NORDESTE,66.22825714285713,68.6,63.6
RIO GRANDE DO SUL,2019-02-28,ÓLEO DIESEL S10,SUL,3.4963047875927167,3.6825048646565843,3.3192259657065786
SANTA CATARINA,2018-12-31,GASOLINA COMUM,SUL,4.062880952380953,4.221710317460318,3.9376150793650804
SERGIPE,2019-06-30,ÓLEO DIESEL,NORDESTE,3.4471622222222225,3.570162962962963,3.329251111111111
TOCANTINS,2018-12-31,GLP,NORTE,77.64781818181818,86.64772727272727,73.125
AMAZONAS,2019-04-30,GASOLINA COMUM,NORTE,4.426642765567765,4.5838245421245425,4.207313095238095
AMAZONAS,2019-08-31,GASOLINA COMUM,NORTE,4.429835616438356,4.561095890410959,4.351232876712329
BAHIA,2019-05-31,GASOLINA COMUM,NORDESTE,4.694650023930316,4.8612692256150085,4.53863733129128
CEARA,2019-06-30,ÓLEO DIESEL,NORDESTE,3.8490273429951687,3.9177489855072465,3.76924077294686
PARA,2019-02-28,GLP,NORTE,77.18679199569273,86.46940057430007,73.15461234745155
RIO DE JANEIRO,2019-06-30,ETANOL HIDRATADO,SUDESTE,3.8385081982712044,4.227666558616965,3.5417290383576443
SAO PAULO,2018-12-31,ÓLEO DIESEL,SUDESTE,3.3133978102189774,3.5363309002433088,3.122664233576642
SAO PAULO,2019-01-31,ÓLEO DIESEL,SUDESTE,3.3120714737507906,3.5288720609709445,3.129534565558601
AMAPA,2019-07-31,ÓLEO DIESEL,NORTE,4.121551430310408,4.531509433962264,3.978898356664638
ESPIRITO SANTO,2019-03-31,GLP,SUDESTE,64.58647061036396,68.4908304335559,60.048541333584126
MARANHAO,2019-07-31,ETANOL HIDRATADO,NORDESTE,3.7113567512431462,3.8704122147137574,3.579696672191764
MATO GROSSO,2019-04-30,ÓLEO DIESEL,CENTRO OESTE,3.9279850340136053,4.112502796674225,3.7706308390022674
MATO GROSSO,2019-07-31,ETANOL HIDRATADO,CENTRO OESTE,2.4351893145161285,2.5740177419354837,2.2959247983870967
RONDONIA,2019-08-31,GNV,NORTE,3.869,3.869,3.869
TOCANTINS,2018-12-31,ÓLEO DIESEL,NORTE,3.500878787878788,3.8877272727272727,3.2296060606060606
ALAGOAS,2019-01-31,ÓLEO DIESEL,NORDESTE,3.712406023699802,3.898197333772218,3.553864878209348
ALAGOAS,2019-08-31,ÓLEO DIESEL,NORDESTE,3.72584375,3.86515625,3.5367500000000005
AMAPA,2018-12-31,ÓLEO DIESEL S10,NORTE,4.4517999999999995,4.677866666666667,4.1512
AMAZONAS,2019-06-30,GNV,NORTE,1.4793333333333336,1.4793333333333336,1.4793333333333336
ESPIRITO SANTO,2018-12-31,GASOLINA COMUM,SUDESTE,4.443295652173912,4.524026086956521,4.326426086956522
GOIAS,2019-07-31,ETANOL HIDRATADO,CENTRO OESTE,2.8088758327113914,2.976649224645493,2.6916050252923127
PARA,2019-01-31,ÓLEO DIESEL,NORTE,3.7830928447409296,3.9130447774833224,3.640593895641049
PERNAMBUCO,2019-07-31,GNV,NORDESTE,2.5532055660974065,2.5532055660974065,2.5532055660974065
SERGIPE,2018-12-31,ÓLEO DIESEL,NORDESTE,3.456590909090909,3.5871818181818185,3.3160454545454545
ACRE,2019-03-31,GLP,NORTE,79.6786284348865,84.47192353643966,74.84587813620071
ALAGOAS,2019-02-28,GLP,NORDESTE,65.58382417582418,68.46153846153847,62.664835164835175
DISTRITO FEDERAL,2019-02-28,GASOLINA COMUM,CENTRO OESTE,4.06425,4.5115,3.753357142857143
GOIAS,2019-05-31,ETANOL HIDRATADO,CENTRO OESTE,3.088033498759305,3.2321579818031427,2.957830851943755
MARANHAO,2019-02-28,ÓLEO DIESEL S10,NORDESTE,3.5498437196307093,3.6908859329446067,3.425715864917396
MINAS GERAIS,2019-06-30,GLP,SUDESTE,69.75837520498523,75.41715644473598,64.85535454247294
MINAS GERAIS,2019-07-31,GLP,SUDESTE,69.74521493964293,75.45052241834044,64.87607425441263
RONDONIA,2019-06-30,GASOLINA COMUM,NORTE,4.6834388888888885,4.856025925925926,4.554985030864198
RONDONIA,2019-07-31,ETANOL HIDRATADO,NORTE,3.9213618513323985,4.114131136044881,3.748602150537634
TOCANTINS,2019-04-30,ÓLEO DIESEL,NORTE,3.547122699386503,3.8717055214723928,3.3498926380368097
AMAZONAS,2019-07-31,GLP,NORTE,74.56894700460829,80.0581797235023,71.06566820276497
PERNAMBUCO,2019-01-31,GASOLINA COMUM,NORDESTE,4.234108580846985,4.41161828517609,4.136227589222645
RONDONIA,2019-01-31,ÓLEO DIESEL S10,NORTE,3.7832500768049155,3.9641249359959034,3.5919767537122373
ALAGOAS,2019-07-31,ÓLEO DIESEL S10,NORDESTE,3.8377526357199057,4.004297403619198,3.6700188827694724
PARA,2019-05-31,ETANOL HIDRATADO,NORTE,3.9146389526251855,4.05096396274801,3.7577204750978543
TOCANTINS,2019-07-31,ÓLEO DIESEL,NORTE,3.5928269028041324,3.907418300653595,3.375500105418511
ALAGOAS,2019-04-30,GLP,NORDESTE,65.45631410256411,67.79102564102564,62.301282051282044
AMAPA,2019-06-30,GASOLINA COMUM,NORTE,4.007785714285714,4.5798571428571435,3.818428571428572
CEARA,2018-12-31,ÓLEO DIESEL,NORDESTE,3.750321428571429,3.8213392857142856,3.6330714285714283
ESPIRITO SANTO,2018-12-31,ETANOL HIDRATADO,SUDESTE,3.559203125,3.7043125,3.3679843749999994
ESPIRITO SANTO,2018-12-31,ÓLEO DIESEL S10,SUDESTE,3.504903225806452,3.660720430107527,3.3399892473118284
ESPIRITO SANTO,2019-03-31,GNV,SUDESTE,2.753544117647059,2.7621892789373814,2.7497784629981026
MATO GROSSO DO SUL,2019-06-30,GNV,CENTRO OESTE,2.9301333333333335,2.9576000000000002,2.9079666666666664
MINAS GERAIS,2019-05-31,ETANOL HIDRATADO,SUDESTE,3.23645735420684,3.4342734799708032,3.066083134512097
RIO DE JANEIRO,2019-02-28,GLP,SUDESTE,65.02232094811019,71.31223574631647,60.009545163356826
RIO GRANDE DO NORTE,2019-01-31,ETANOL HIDRATADO,NORDESTE,3.3136572580645165,3.4366888622493463,3.147760897994769
RONDONIA,2019-04-30,GLP,NORTE,78.10261929824563,87.00818713450292,74.14486549707603
RONDONIA,2019-05-31,ETANOL HIDRATADO,NORTE,3.972474423963134,4.241480184331797,3.77930599078341
TOCANTINS,2019-01-31,ÓLEO DIESEL,NORTE,3.4933717642373554,3.9073034647550777,3.238072879330944
BAHIA,2019-03-31,GASOLINA COMUM,NORDESTE,4.544862802368925,4.722398570252868,4.366798479885103
CEARA,2019-03-31,GLP,NORDESTE,73.77394976606747,77.35828613641961,69.70130509726668
MATO GROSSO DO SUL,2019-02-28,GNV,CENTRO OESTE,2.937021825396825,2.9695992063492063,2.9002400793650795
MATO GROSSO DO SUL,2019-03-31,GNV,CENTRO OESTE,2.9653718166383696,2.9781069609507638,2.9536740237691
RIO DE JANEIRO,2019-06-30,ÓLEO DIESEL S10,SUDESTE,3.7357506326919747,4.000041809672387,3.529503033454672
DISTRITO FEDERAL,2018-12-31,GLP,CENTRO OESTE,73.095,95.0,65.0
GOIAS,2019-06-30,GLP,CENTRO OESTE,71.42689856459332,74.89059011164274,67.3543668261563
MARANHAO,2019-03-31,GASOLINA COMUM,NORDESTE,4.272642888364367,4.38290611067401,4.13168275198881
RIO DE JANEIRO,2019-07-31,ÓLEO DIESEL S10,SUDESTE,3.683052411938055,3.9373670813472827,3.4724344652993424
RORAIMA,2019-07-31,ÓLEO DIESEL,NORTE,3.538612903225806,3.72,3.3983870967741936
DISTRITO FEDERAL,2018-12-31,GASOLINA COMUM,CENTRO OESTE,4.367,4.689,4.059
MINAS GERAIS,2018-12-31,GNV,SUDESTE,3.412,3.412,3.412
RORAIMA,2019-08-31,ÓLEO DIESEL,NORTE,3.494,3.55,3.37
SERGIPE,2019-06-30,GLP,NORDESTE,69.04878461538462,74.41153846153846,64.51410256410256
AMAZONAS,2019-06-30,ÓLEO DIESEL,NORTE,3.846004906204906,3.97176075036075,3.68980202020202
CEARA,2019-03-31,ÓLEO DIESEL S10,NORDESTE,3.7937350790638833,3.91811504111322,3.684846173308033
DISTRITO FEDERAL,2019-01-31,GNV,CENTRO OESTE,1.4763225806451612,1.4763225806451612,1.4763225806451612
MARANHAO,2019-05-31,GASOLINA COMUM,NORDESTE,4.605342901103565,4.750344174448217,4.450972570033957
RIO GRANDE DO SUL,2019-08-31,ÓLEO DIESEL,SUL,3.4624155844155844,3.6016969696969707,3.3431904761904767
ALAGOAS,2019-03-31,GNV,NORDESTE,3.2819139784946243,3.2971784946236564,3.268817204301076
PARAIBA,2019-05-31,GNV,NORDESTE,3.4687559966914807,3.486510339123242,3.4522299421009093
PARANA,2019-06-30,GLP,SUL,70.4601589137645,76.592951907131,64.75127985074629
PARANA,2019-07-31,ÓLEO DIESEL,SUL,3.353206563706563,3.4881718458089424,3.2107282351475903
PIAUI,2019-08-31,ETANOL HIDRATADO,NORDESTE,3.4275416666666665,3.460875,3.336333333333333
RIO DE JANEIRO,2019-01-31,GNV,SUDESTE,3.1623335128439876,3.290365447789326,3.0480126016479074
RIO GRANDE DO SUL,2019-07-31,ÓLEO DIESEL S10,SUL,3.6087253437775715,3.7780988185672175,3.4560635477415045
RONDONIA,2019-01-31,GASOLINA COMUM,NORTE,4.424815476722365,4.693531766598159,4.258442498436243
RONDONIA,2019-06-30,ÓLEO DIESEL S10,NORTE,3.9422619298245616,4.074965000000001,3.7538091228070174
AMAPA,2019-01-31,GASOLINA COMUM,NORTE,3.873637374860956,4.418915461624026,3.639332591768632
MARANHAO,2019-02-28,GASOLINA COMUM,NORDESTE,4.109886469221835,4.267605691056912,3.987459349593496
MATO GROSSO,2018-12-31,GLP,CENTRO OESTE,98.71812631578948,106.40694736842104,93.21052631578948
PARAIBA,2019-02-28,ÓLEO DIESEL,NORDESTE,3.4913033008658005,3.62412012987013,3.3858216991341994
PARANA,2019-02-28,ÓLEO DIESEL S10,SUL,3.342294210731328,3.5560550929983448,3.1548133459927934
RIO GRANDE DO NORTE,2019-02-28,ÓLEO DIESEL S10,NORDESTE,3.657774316109422,3.8272805217831816,3.5339214792299902
RIO GRANDE DO NORTE,2019-08-31,ÓLEO DIESEL,NORDESTE,3.6274893617021275,3.7051063829787236,3.5274468085106383
